data_hora,instancia,algoritmo,alfa,num_iteracoes,tamanho_bloco,seed,tempo_seg,melhor_custo,media_custos,melhor_alfa
2026-07-05 17:59:31,../PCSPG-CRR\D18-A.stp,guloso,,,,1783284585,0.061,279,279,
2026-07-05 17:59:33,../PCSPG-CRR\D18-A.stp,randomizado,0.1,30,,1783284585,1.902,274,286,
2026-07-05 17:59:52,../PCSPG-CRR\D18-A.stp,reativo,0.1;0.2;0.3,300,30,1783284585,18.843,267,287.963333333333,0.3
2026-07-05 17:59:52,../PCSPG-CRR\D18-B.stp,guloso,,,,1783284586,0.063,293,293,
2026-07-05 17:59:54,../PCSPG-CRR\D18-B.stp,randomizado,0.1,30,,1783284586,1.867,283,297.8,
2026-07-05 18:00:13,../PCSPG-CRR\D18-B.stp,reativo,0.1;0.2;0.3,300,30,1783284586,18.769,263,288.8,0.3
2026-07-05 18:00:13,../PCSPG-CRR\D19-A.stp,guloso,,,,1783284587,0.062,383,383,
2026-07-05 18:00:15,../PCSPG-CRR\D19-A.stp,randomizado,0.1,30,,1783284587,1.888,378,396.2,
2026-07-05 18:00:34,../PCSPG-CRR\D19-A.stp,reativo,0.1;0.2;0.3,300,30,1783284587,18.966,370,392.423333333333,0.2
2026-07-05 18:00:34,../PCSPG-CRR\D19-B.stp,guloso,,,,1783284588,0.068,391,391,
2026-07-05 18:00:36,../PCSPG-CRR\D19-B.stp,randomizado,0.1,30,,1783284588,1.875,381,397.333333333333,
2026-07-05 18:00:55,../PCSPG-CRR\D19-B.stp,reativo,0.1;0.2;0.3,300,30,1783284588,18.964,365,388.213333333333,0.2
2026-07-05 18:00:56,../PCSPG-CRR\D20-A.stp,guloso,,,,1783284589,0.063,643,643,
2026-07-05 18:00:57,../PCSPG-CRR\D20-A.stp,randomizado,0.1,30,,1783284589,1.910,606,620.333333333333,
2026-07-05 18:01:17,../PCSPG-CRR\D20-A.stp,reativo,0.1;0.2;0.3,300,30,1783284589,19.181,590,614.95,0.3
2026-07-05 18:01:17,../PCSPG-CRR\D20-B.stp,guloso,,,,1783284590,0.064,625,625,
2026-07-05 18:01:19,../PCSPG-CRR\D20-B.stp,randomizado,0.1,30,,1783284590,1.914,615,624.566666666667,
2026-07-05 18:01:38,../PCSPG-CRR\D20-B.stp,reativo,0.1;0.2;0.3,300,30,1783284590,19.143,594,615.546666666667,0.3
2026-07-05 18:01:38,../PCSPG-JMP\K100.1.stp,guloso,,,,1783284591,0.001,124108,124108,
2026-07-05 18:01:38,../PCSPG-JMP\K100.1.stp,randomizado,0.1,30,,1783284591,0.023,124108,124108,
2026-07-05 18:01:39,../PCSPG-JMP\K100.1.stp,reativo,0.1;0.2;0.3,300,30,1783284591,0.219,124108,124108,0.3
2026-07-05 18:01:39,../PCSPG-JMP\K100.10.stp,guloso,,,,1783284592,0.001,133567,133567,
2026-07-05 18:01:39,../PCSPG-JMP\K100.10.stp,randomizado,0.1,30,,1783284592,0.022,133567,133567,
2026-07-05 18:01:39,../PCSPG-JMP\K100.10.stp,reativo,0.1;0.2;0.3,300,30,1783284592,0.215,133567,133567,0.2
2026-07-05 18:01:39,../PCSPG-JMP\K100.2.stp,guloso,,,,1783284593,0.001,208700,208700,
2026-07-05 18:01:39,../PCSPG-JMP\K100.2.stp,randomizado,0.1,30,,1783284593,0.024,208700,208700,
2026-07-05 18:01:39,../PCSPG-JMP\K100.2.stp,reativo,0.1;0.2;0.3,300,30,1783284593,0.210,208700,208700,0.1
2026-07-05 18:01:39,../PCSPG-JMP\K100.3.stp,guloso,,,,1783284594,0.001,115953,115953,
2026-07-05 18:01:39,../PCSPG-JMP\K100.3.stp,randomizado,0.1,30,,1783284594,0.023,115953,115953,
2026-07-05 18:01:39,../PCSPG-JMP\K100.3.stp,reativo,0.1;0.2;0.3,300,30,1783284594,0.222,115953,115953,0.2
2026-07-05 18:01:39,../PCSPG-JMP\K100.4.stp,guloso,,,,1783284595,0.001,88159,88159,
2026-07-05 18:01:39,../PCSPG-JMP\K100.4.stp,randomizado,0.1,30,,1783284595,0.022,88159,88159,
2026-07-05 18:01:40,../PCSPG-JMP\K100.4.stp,reativo,0.1;0.2;0.3,300,30,1783284595,0.220,87498,88103.9166666667,0.3
2026-07-05 18:01:40,../PCSPG-JMP\K100.5.stp,guloso,,,,1783284596,0.001,119078,119078,
2026-07-05 18:01:40,../PCSPG-JMP\K100.5.stp,randomizado,0.1,30,,1783284596,0.022,119078,120177,
2026-07-05 18:01:40,../PCSPG-JMP\K100.5.stp,reativo,0.1;0.2;0.3,300,30,1783284596,0.215,119078,120279.05,0.3
2026-07-05 18:01:40,../PCSPG-JMP\K100.6.stp,guloso,,,,1783284597,0.001,135201,135201,
2026-07-05 18:01:40,../PCSPG-JMP\K100.6.stp,randomizado,0.1,30,,1783284597,0.023,135201,135201,
2026-07-05 18:01:40,../PCSPG-JMP\K100.6.stp,reativo,0.1;0.2;0.3,300,30,1783284597,0.201,132886,134915.483333333,0.3
2026-07-05 18:01:40,../PCSPG-JMP\K100.7.stp,guloso,,,,1783284598,0.001,176878,176878,
2026-07-05 18:01:40,../PCSPG-JMP\K100.7.stp,randomizado,0.1,30,,1783284598,0.022,176878,176878,
2026-07-05 18:01:40,../PCSPG-JMP\K100.7.stp,reativo,0.1;0.2;0.3,300,30,1783284598,0.207,176878,176878,0.1
2026-07-05 18:01:40,../PCSPG-JMP\K100.8.stp,guloso,,,,1783284599,0.001,231547,231547,
2026-07-05 18:01:40,../PCSPG-JMP\K100.8.stp,randomizado,0.1,30,,1783284599,0.024,231547,231547,
2026-07-05 18:01:41,../PCSPG-JMP\K100.8.stp,reativo,0.1;0.2;0.3,300,30,1783284599,0.215,231547,231547,0.1
2026-07-05 18:01:41,../PCSPG-JMP\K100.9.stp,guloso,,,,1783284600,0.001,122917,122917,
2026-07-05 18:01:41,../PCSPG-JMP\K100.9.stp,randomizado,0.1,30,,1783284600,0.023,122917,122917,
2026-07-05 18:01:41,../PCSPG-JMP\K100.9.stp,reativo,0.1;0.2;0.3,300,30,1783284600,0.217,122917,122917,0.3
2026-07-05 18:01:41,../PCSPG-JMP\K100.stp,guloso,,,,1783284601,0.001,135511,135511,
2026-07-05 18:01:41,../PCSPG-JMP\K100.stp,randomizado,0.1,30,,1783284601,0.021,135511,135511,
2026-07-05 18:01:41,../PCSPG-JMP\K100.stp,reativo,0.1;0.2;0.3,300,30,1783284601,0.213,135511,135511,0.2
2026-07-05 18:01:41,../PCSPG-JMP\K200.stp,guloso,,,,1783284602,0.002,332946,332946,
2026-07-05 18:01:41,../PCSPG-JMP\K200.stp,randomizado,0.1,30,,1783284602,0.061,332946,332946,
2026-07-05 18:01:42,../PCSPG-JMP\K200.stp,reativo,0.1;0.2;0.3,300,30,1783284602,0.610,332946,332994.44,0.3
2026-07-05 18:01:42,../PCSPG-JMP\K400.1.stp,guloso,,,,1783284603,0.006,497638,497638,
2026-07-05 18:01:42,../PCSPG-JMP\K400.1.stp,randomizado,0.1,30,,1783284603,0.194,497638,498137.466666667,
2026-07-05 18:01:44,../PCSPG-JMP\K400.1.stp,reativo,0.1;0.2;0.3,300,30,1783284603,1.879,496262,497986.786666667,0.3
2026-07-05 18:01:44,../PCSPG-JMP\K400.10.stp,guloso,,,,1783284604,0.006,415876,415876,
2026-07-05 18:01:44,../PCSPG-JMP\K400.10.stp,randomizado,0.1,30,,1783284604,0.189,412071,413304.733333333,
2026-07-05 18:01:46,../PCSPG-JMP\K400.10.stp,reativo,0.1;0.2;0.3,300,30,1783284604,1.844,411319,412961.956666667,0.2
2026-07-05 18:01:46,../PCSPG-JMP\K400.2.stp,guloso,,,,1783284605,0.006,487248,487248,
2026-07-05 18:01:46,../PCSPG-JMP\K400.2.stp,randomizado,0.1,30,,1783284605,0.188,487248,487248,
2026-07-05 18:01:48,../PCSPG-JMP\K400.2.stp,reativo,0.1;0.2;0.3,300,30,1783284605,1.922,487248,487248,0.2
2026-07-05 18:01:48,../PCSPG-JMP\K400.3.stp,guloso,,,,1783284606,0.007,422309,422309,
2026-07-05 18:01:48,../PCSPG-JMP\K400.3.stp,randomizado,0.1,30,,1783284606,0.191,422309,422838.8,
2026-07-05 18:01:50,../PCSPG-JMP\K400.3.stp,reativo,0.1;0.2;0.3,300,30,1783284606,1.955,422309,423084.376666667,0.2
2026-07-05 18:01:50,../PCSPG-JMP\K400.4.stp,guloso,,,,1783284607,0.006,412274,412274,
2026-07-05 18:01:51,../PCSPG-JMP\K400.4.stp,randomizado,0.1,30,,1783284607,0.189,411406,411637.466666667,
2026-07-05 18:01:52,../PCSPG-JMP\K400.4.stp,reativo,0.1;0.2;0.3,300,30,1783284607,1.915,409114,412142.776666667,0.3
2026-07-05 18:01:53,../PCSPG-JMP\K400.5.stp,guloso,,,,1783284608,0.007,535021,535021,
2026-07-05 18:01:53,../PCSPG-JMP\K400.5.stp,randomizado,0.1,30,,1783284608,0.186,535021,535021,
2026-07-05 18:01:55,../PCSPG-JMP\K400.5.stp,reativo,0.1;0.2;0.3,300,30,1783284608,1.917,533429,536442.06,0.3
2026-07-05 18:01:55,../PCSPG-JMP\K400.6.stp,guloso,,,,1783284609,0.008,377091,377091,
2026-07-05 18:01:55,../PCSPG-JMP\K400.6.stp,randomizado,0.1,30,,1783284609,0.196,377091,377091,
2026-07-05 18:01:57,../PCSPG-JMP\K400.6.stp,reativo,0.1;0.2;0.3,300,30,1783284609,1.941,377091,377236.14,0.3
2026-07-05 18:01:57,../PCSPG-JMP\K400.7.stp,guloso,,,,1783284610,0.006,503351,503351,
2026-07-05 18:01:57,../PCSPG-JMP\K400.7.stp,randomizado,0.1,30,,1783284610,0.191,502970,506440.333333333,
2026-07-05 18:01:59,../PCSPG-JMP\K400.7.stp,reativo,0.1;0.2;0.3,300,30,1783284610,1.957,500928,503953.89,0.3
2026-07-05 18:01:59,../PCSPG-JMP\K400.8.stp,guloso,,,,1783284611,0.007,419048,419048,
2026-07-05 18:01:59,../PCSPG-JMP\K400.8.stp,randomizado,0.1,30,,1783284611,0.192,419048,419048,
2026-07-05 18:02:01,../PCSPG-JMP\K400.8.stp,reativo,0.1;0.2;0.3,300,30,1783284611,1.977,419048,419048,0.3
2026-07-05 18:02:01,../PCSPG-JMP\K400.9.stp,guloso,,,,1783284612,0.007,395796,395796,
2026-07-05 18:02:01,../PCSPG-JMP\K400.9.stp,randomizado,0.1,30,,1783284612,0.189,395796,395796,
2026-07-05 18:02:03,../PCSPG-JMP\K400.9.stp,reativo,0.1;0.2;0.3,300,30,1783284612,1.920,395557,395795.203333333,0.3
2026-07-05 18:02:03,../PCSPG-JMP\K400.stp,guloso,,,,1783284613,0.007,356364,356364,
2026-07-05 18:02:04,../PCSPG-JMP\K400.stp,randomizado,0.1,30,,1783284613,0.192,356364,356364,
2026-07-05 18:02:05,../PCSPG-JMP\K400.stp,reativo,0.1;0.2;0.3,300,30,1783284613,1.953,356341,358388.853333333,0.3
2026-07-05 18:02:05,../PCSPG-JMP\P100.1.stp,guloso,,,,1783284614,0.001,983314,983314,
2026-07-05 18:02:06,../PCSPG-JMP\P100.1.stp,randomizado,0.1,30,,1783284614,0.025,966173,980330.9,
2026-07-05 18:02:06,../PCSPG-JMP\P100.1.stp,reativo,0.1;0.2;0.3,300,30,1783284614,0.248,961045,986331.64,0.1
2026-07-05 18:02:06,../PCSPG-JMP\P100.2.stp,guloso,,,,1783284615,0.001,511950,511950,
2026-07-05 18:02:06,../PCSPG-JMP\P100.2.stp,randomizado,0.1,30,,1783284615,0.026,471537,502710.366666667,
2026-07-05 18:02:06,../PCSPG-JMP\P100.2.stp,reativo,0.1;0.2;0.3,300,30,1783284615,0.256,413426,491429.746666667,0.3
2026-07-05 18:02:06,../PCSPG-JMP\P100.3.stp,guloso,,,,1783284616,0.001,741828,741828,
2026-07-05 18:02:06,../PCSPG-JMP\P100.3.stp,randomizado,0.1,30,,1783284616,0.028,689162,723607.133333333,
2026-07-05 18:02:06,../PCSPG-JMP\P100.3.stp,reativo,0.1;0.2;0.3,300,30,1783284616,0.269,659644,730830.656666667,0.3
2026-07-05 18:02:06,../PCSPG-JMP\P100.4.stp,guloso,,,,1783284617,0.001,889585,889585,
2026-07-05 18:02:06,../PCSPG-JMP\P100.4.stp,randomizado,0.1,30,,1783284617,0.029,827789,875165.933333333,
2026-07-05 18:02:07,../PCSPG-JMP\P100.4.stp,reativo,0.1;0.2;0.3,300,30,1783284617,0.246,827789,865453.126666667,0.3
2026-07-05 18:02:07,../PCSPG-JMP\P100.stp,guloso,,,,1783284618,0.001,844839,844839,
2026-07-05 18:02:07,../PCSPG-JMP\P100.stp,randomizado,0.1,30,,1783284618,0.027,831457,843313.1,
2026-07-05 18:02:07,../PCSPG-JMP\P100.stp,reativo,0.1;0.2;0.3,300,30,1783284618,0.263,810552,842246.686666667,0.2
2026-07-05 18:02:07,../PCSPG-JMP\P200.stp,guloso,,,,1783284619,0.003,1406940,1406940,
2026-07-05 18:02:07,../PCSPG-JMP\P200.stp,randomizado,0.1,30,,1783284619,0.073,1371509,1400923.1,
2026-07-05 18:02:08,../PCSPG-JMP\P200.stp,reativo,0.1;0.2;0.3,300,30,1783284619,0.760,1368306,1421398.33,0.1
2026-07-05 18:02:08,../PCSPG-JMP\P400.1.stp,guloso,,,,1783284620,0.008,3210669,3210669,
2026-07-05 18:02:08,../PCSPG-JMP\P400.1.stp,randomizado,0.1,30,,1783284620,0.278,3108342,3160124.66666667,
2026-07-05 18:02:11,../PCSPG-JMP\P400.1.stp,reativo,0.1;0.2;0.3,300,30,1783284620,2.393,3016197,3148333.91333333,0.3
2026-07-05 18:02:11,../PCSPG-JMP\P400.2.stp,guloso,,,,1783284621,0.008,2784706,2784706,
2026-07-05 18:02:11,../PCSPG-JMP\P400.2.stp,randomizado,0.1,30,,1783284621,0.236,2672802,2740960.1,
2026-07-05 18:02:13,../PCSPG-JMP\P400.2.stp,reativo,0.1;0.2;0.3,300,30,1783284621,2.363,2630900,2760378.49333333,0.3
2026-07-05 18:02:13,../PCSPG-JMP\P400.3.stp,guloso,,,,1783284622,0.008,3298875,3298875,
2026-07-05 18:02:14,../PCSPG-JMP\P400.3.stp,randomizado,0.1,30,,1783284622,0.240,3200771,3280047.96666667,
2026-07-05 18:02:16,../PCSPG-JMP\P400.3.stp,reativo,0.1;0.2;0.3,300,30,1783284622,2.361,3197576,3296893.58333333,0.2
2026-07-05 18:02:16,../PCSPG-JMP\P400.4.stp,guloso,,,,1783284623,0.008,3291785,3291785,
2026-07-05 18:02:16,../PCSPG-JMP\P400.4.stp,randomizado,0.1,30,,1783284623,0.232,3171188,3230325.33333333,
2026-07-05 18:02:19,../PCSPG-JMP\P400.4.stp,reativo,0.1;0.2;0.3,300,30,1783284623,2.329,3103871,3232374.26333333,0.3
2026-07-05 18:02:19,../PCSPG-JMP\P400.stp,guloso,,,,1783284624,0.008,2772308,2772308,
2026-07-05 18:02:19,../PCSPG-JMP\P400.stp,randomizado,0.1,30,,1783284624,0.245,2720195,2783166.6,
2026-07-05 18:02:21,../PCSPG-JMP\P400.stp,reativo,0.1;0.2;0.3,300,30,1783284624,2.438,2643054,2804815.93666667,0.3
2026-07-05 19:44:59,../PCSPG-CRR\C01-A.stp,guloso,,,,1783291499,0.013,18,18,
2026-07-05 19:45:00,../PCSPG-CRR\C01-A.stp,randomizado,0.1,30,,1783291499,0.372,18,18,
2026-07-05 19:45:03,../PCSPG-CRR\C01-A.stp,reativo,0.1;0.2;0.3,300,30,1783291499,3.390,18,18,0.3
2026-07-05 19:45:03,../PCSPG-CRR\C01-B.stp,guloso,,,,1783291500,0.013,118,118,
2026-07-05 19:45:03,../PCSPG-CRR\C01-B.stp,randomizado,0.1,30,,1783291500,0.313,118,122.266666666667,
2026-07-05 19:45:07,../PCSPG-CRR\C01-B.stp,reativo,0.1;0.2;0.3,300,30,1783291500,3.158,102,121.01,0.2
2026-07-05 19:45:07,../PCSPG-CRR\C02-A.stp,guloso,,,,1783291501,0.013,50,50,
2026-07-05 19:45:07,../PCSPG-CRR\C02-A.stp,randomizado,0.1,30,,1783291501,0.356,50,50,
2026-07-05 19:45:10,../PCSPG-CRR\C02-A.stp,reativo,0.1;0.2;0.3,300,30,1783291501,2.955,50,50,0.3
2026-07-05 19:45:10,../PCSPG-CRR\C02-B.stp,guloso,,,,1783291502,0.010,194,194,
2026-07-05 19:45:10,../PCSPG-CRR\C02-B.stp,randomizado,0.1,30,,1783291502,0.300,191,205.966666666667,
2026-07-05 19:45:13,../PCSPG-CRR\C02-B.stp,reativo,0.1;0.2;0.3,300,30,1783291502,3.238,177,198.286666666667,0.3
2026-07-05 19:45:14,../PCSPG-CRR\C03-A.stp,guloso,,,,1783291503,0.011,414,414,
2026-07-05 19:45:14,../PCSPG-CRR\C03-A.stp,randomizado,0.1,30,,1783291503,0.326,414,414,
2026-07-05 19:45:17,../PCSPG-CRR\C03-A.stp,reativo,0.1;0.2;0.3,300,30,1783291503,3.556,414,414,0.1
2026-07-05 19:45:18,../PCSPG-CRR\C03-B.stp,guloso,,,,1783291504,0.020,839,839,
2026-07-05 19:45:18,../PCSPG-CRR\C03-B.stp,randomizado,0.1,30,,1783291504,0.382,828,841.7,
2026-07-05 19:45:21,../PCSPG-CRR\C03-B.stp,reativo,0.1;0.2;0.3,300,30,1783291504,3.465,814,842.466666666667,0.2
2026-07-05 19:45:22,../PCSPG-CRR\C04-A.stp,guloso,,,,1783291505,0.013,628,628,
2026-07-05 19:45:22,../PCSPG-CRR\C04-A.stp,randomizado,0.1,30,,1783291505,0.327,626,626.6,
2026-07-05 19:45:25,../PCSPG-CRR\C04-A.stp,reativo,0.1;0.2;0.3,300,30,1783291505,3.143,618,626.82,0.3
2026-07-05 19:45:25,../PCSPG-CRR\C04-B.stp,guloso,,,,1783291506,0.011,1136,1136,
2026-07-05 19:45:25,../PCSPG-CRR\C04-B.stp,randomizado,0.1,30,,1783291506,0.317,1131,1138.93333333333,
2026-07-05 19:45:29,../PCSPG-CRR\C04-B.stp,reativo,0.1;0.2;0.3,300,30,1783291506,3.139,1124,1140.72333333333,0.3
2026-07-05 19:45:29,../PCSPG-CRR\C05-A.stp,guloso,,,,1783291507,0.011,1117,1117,
2026-07-05 19:45:29,../PCSPG-CRR\C05-A.stp,randomizado,0.1,30,,1783291507,0.340,1112,1120.1,
2026-07-05 19:45:32,../PCSPG-CRR\C05-A.stp,reativo,0.1;0.2;0.3,300,30,1783291507,3.101,1101,1116.07,0.3
2026-07-05 19:45:32,../PCSPG-CRR\C05-B.stp,guloso,,,,1783291508,0.010,1579,1579,
2026-07-05 19:45:32,../PCSPG-CRR\C05-B.stp,randomizado,0.1,30,,1783291508,0.316,1575,1586.1,
2026-07-05 19:45:36,../PCSPG-CRR\C05-B.stp,reativo,0.1;0.2;0.3,300,30,1783291508,3.175,1571,1585.88666666667,0.3
2026-07-05 19:45:36,../PCSPG-CRR\C06-A.stp,guloso,,,,1783291509,0.012,18,18,
2026-07-05 19:45:36,../PCSPG-CRR\C06-A.stp,randomizado,0.1,30,,1783291509,0.341,18,18,
2026-07-05 19:45:39,../PCSPG-CRR\C06-A.stp,reativo,0.1;0.2;0.3,300,30,1783291509,3.280,18,18,0.1
2026-07-05 19:45:39,../PCSPG-CRR\C06-B.stp,guloso,,,,1783291510,0.010,116,116,
2026-07-05 19:45:40,../PCSPG-CRR\C06-B.stp,randomizado,0.1,30,,1783291510,0.329,86,99.7,
2026-07-05 19:45:43,../PCSPG-CRR\C06-B.stp,reativo,0.1;0.2;0.3,300,30,1783291510,3.292,75,94.1833333333333,0.3
2026-07-05 19:45:43,../PCSPG-CRR\C07-A.stp,guloso,,,,1783291511,0.011,50,50,
2026-07-05 19:45:43,../PCSPG-CRR\C07-A.stp,randomizado,0.1,30,,1783291511,0.322,50,50,
2026-07-05 19:45:47,../PCSPG-CRR\C07-A.stp,reativo,0.1;0.2;0.3,300,30,1783291511,3.345,50,50,0.3
2026-07-05 19:45:47,../PCSPG-CRR\C07-B.stp,guloso,,,,1783291512,0.013,166,166,
2026-07-05 19:45:47,../PCSPG-CRR\C07-B.stp,randomizado,0.1,30,,1783291512,0.318,166,172.666666666667,
2026-07-05 19:45:50,../PCSPG-CRR\C07-B.stp,reativo,0.1;0.2;0.3,300,30,1783291512,3.307,134,170,0.3
2026-07-05 19:45:51,../PCSPG-CRR\C08-A.stp,guloso,,,,1783291513,0.011,396,396,
2026-07-05 19:45:51,../PCSPG-CRR\C08-A.stp,randomizado,0.1,30,,1783291513,0.331,391,398.433333333333,
2026-07-05 19:45:54,../PCSPG-CRR\C08-A.stp,reativo,0.1;0.2;0.3,300,30,1783291513,3.305,384,395.79,0.2
2026-07-05 19:45:54,../PCSPG-CRR\C08-B.stp,guloso,,,,1783291514,0.011,623,623,
2026-07-05 19:45:55,../PCSPG-CRR\C08-B.stp,randomizado,0.1,30,,1783291514,0.333,618,624.066666666667,
2026-07-05 19:45:58,../PCSPG-CRR\C08-B.stp,reativo,0.1;0.2;0.3,300,30,1783291514,3.348,589,616.88,0.3
2026-07-05 19:45:58,../PCSPG-CRR\C09-A.stp,guloso,,,,1783291515,0.011,591,591,
2026-07-05 19:45:58,../PCSPG-CRR\C09-A.stp,randomizado,0.1,30,,1783291515,0.337,568,577.966666666667,
2026-07-05 19:46:02,../PCSPG-CRR\C09-A.stp,reativo,0.1;0.2;0.3,300,30,1783291515,3.320,558,577.673333333333,0.2
2026-07-05 19:46:02,../PCSPG-CRR\C09-B.stp,guloso,,,,1783291516,0.011,823,823,
2026-07-05 19:46:02,../PCSPG-CRR\C09-B.stp,randomizado,0.1,30,,1783291516,0.349,806,818.866666666667,
2026-07-05 19:46:05,../PCSPG-CRR\C09-B.stp,reativo,0.1;0.2;0.3,300,30,1783291516,3.391,775,811.173333333333,0.2
2026-07-05 19:46:06,../PCSPG-CRR\C10-A.stp,guloso,,,,1783291517,0.011,891,891,
2026-07-05 19:46:06,../PCSPG-CRR\C10-A.stp,randomizado,0.1,30,,1783291517,0.361,883,890.5,
2026-07-05 19:46:09,../PCSPG-CRR\C10-A.stp,reativo,0.1;0.2;0.3,300,30,1783291517,3.408,874,891.103333333333,0.2
2026-07-05 19:46:09,../PCSPG-CRR\C10-B.stp,guloso,,,,1783291518,0.011,1115,1115,
2026-07-05 19:46:10,../PCSPG-CRR\C10-B.stp,randomizado,0.1,30,,1783291518,0.346,1109,1112.76666666667,
2026-07-05 19:46:13,../PCSPG-CRR\C10-B.stp,reativo,0.1;0.2;0.3,300,30,1783291518,3.479,1101,1113.03666666667,0.3
2026-07-05 19:46:13,../PCSPG-CRR\C11-A.stp,guloso,,,,1783291519,0.013,18,18,
2026-07-05 19:46:14,../PCSPG-CRR\C11-A.stp,randomizado,0.1,30,,1783291519,0.380,18,18,
2026-07-05 19:46:18,../PCSPG-CRR\C11-A.stp,reativo,0.1;0.2;0.3,300,30,1783291519,4.092,18,18,0.2
2026-07-05 19:46:18,../PCSPG-CRR\C11-B.stp,guloso,,,,1783291520,0.013,52,52,
2026-07-05 19:46:18,../PCSPG-CRR\C11-B.stp,randomizado,0.1,30,,1783291520,0.384,43,53.2,
2026-07-05 19:46:22,../PCSPG-CRR\C11-B.stp,reativo,0.1;0.2;0.3,300,30,1783291520,3.970,36,49.1233333333333,0.3
2026-07-05 19:46:22,../PCSPG-CRR\C12-A.stp,guloso,,,,1783291521,0.012,42,42,
2026-07-05 19:46:23,../PCSPG-CRR\C12-A.stp,randomizado,0.1,30,,1783291521,0.367,39,41.3333333333333,
2026-07-05 19:46:27,../PCSPG-CRR\C12-A.stp,reativo,0.1;0.2;0.3,300,30,1783291521,4.182,39,41.25,0.2
2026-07-05 19:46:27,../PCSPG-CRR\C12-B.stp,guloso,,,,1783291522,0.013,78,78,
2026-07-05 19:46:27,../PCSPG-CRR\C12-B.stp,randomizado,0.1,30,,1783291522,0.430,64,78.9,
2026-07-05 19:46:32,../PCSPG-CRR\C12-B.stp,reativo,0.1;0.2;0.3,300,30,1783291522,4.167,58,74.0433333333333,0.3
2026-07-05 19:46:32,../PCSPG-CRR\C13-A.stp,guloso,,,,1783291523,0.013,284,284,
2026-07-05 19:46:32,../PCSPG-CRR\C13-A.stp,randomizado,0.1,30,,1783291523,0.377,269,281.966666666667,
2026-07-05 19:46:36,../PCSPG-CRR\C13-A.stp,reativo,0.1;0.2;0.3,300,30,1783291523,4.440,268,287.22,0.1
2026-07-05 19:46:37,../PCSPG-CRR\C13-B.stp,guloso,,,,1783291524,0.016,315,315,
2026-07-05 19:46:37,../PCSPG-CRR\C13-B.stp,randomizado,0.1,30,,1783291524,0.764,299,314.6,
2026-07-05 19:46:43,../PCSPG-CRR\C13-B.stp,reativo,0.1;0.2;0.3,300,30,1783291524,6.133,288,318.14,0.3
2026-07-05 19:46:44,../PCSPG-CRR\C14-A.stp,guloso,,,,1783291525,0.038,330,330,
2026-07-05 19:46:45,../PCSPG-CRR\C14-A.stp,randomizado,0.1,30,,1783291525,0.741,323,332.733333333333,
2026-07-05 19:46:51,../PCSPG-CRR\C14-A.stp,reativo,0.1;0.2;0.3,300,30,1783291525,5.940,321,340.56,0.1
2026-07-05 19:46:51,../PCSPG-CRR\C14-B.stp,guloso,,,,1783291526,0.036,355,355,
2026-07-05 19:46:52,../PCSPG-CRR\C14-B.stp,randomizado,0.1,30,,1783291526,0.529,354,362.333333333333,
2026-07-05 19:46:57,../PCSPG-CRR\C14-B.stp,reativo,0.1;0.2;0.3,300,30,1783291526,5.167,352,368.123333333333,0.2
2026-07-05 19:46:57,../PCSPG-CRR\C15-A.stp,guloso,,,,1783291527,0.022,533,533,
2026-07-05 19:46:57,../PCSPG-CRR\C15-A.stp,randomizado,0.1,30,,1783291527,0.553,526,532.3,
2026-07-05 19:47:03,../PCSPG-CRR\C15-A.stp,reativo,0.1;0.2;0.3,300,30,1783291527,5.152,524,538.823333333333,0.1
2026-07-05 19:47:03,../PCSPG-CRR\C15-B.stp,guloso,,,,1783291528,0.021,597,597,
2026-07-05 19:47:03,../PCSPG-CRR\C15-B.stp,randomizado,0.1,30,,1783291528,0.500,584,593.433333333333,
2026-07-05 19:47:08,../PCSPG-CRR\C15-B.stp,reativo,0.1;0.2;0.3,300,30,1783291528,4.835,582,596.443333333333,0.3
2026-07-05 19:47:09,../PCSPG-CRR\C16-A.stp,guloso,,,,1783291529,0.026,17,17,
2026-07-05 19:47:09,../PCSPG-CRR\C16-A.stp,randomizado,0.1,30,,1783291529,0.706,14,16.2333333333333,
2026-07-05 19:47:17,../PCSPG-CRR\C16-A.stp,reativo,0.1;0.2;0.3,300,30,1783291529,7.760,12,16.3033333333333,0.3
2026-07-05 19:47:17,../PCSPG-CRR\C16-B.stp,guloso,,,,1783291530,0.032,21,21,
2026-07-05 19:47:18,../PCSPG-CRR\C16-B.stp,randomizado,0.1,30,,1783291530,0.763,13,17.4666666666667,
2026-07-05 19:47:25,../PCSPG-CRR\C16-B.stp,reativo,0.1;0.2;0.3,300,30,1783291530,7.134,12,19.13,0.3
2026-07-05 19:47:25,../PCSPG-CRR\C17-A.stp,guloso,,,,1783291531,0.022,27,27,
2026-07-05 19:47:26,../PCSPG-CRR\C17-A.stp,randomizado,0.1,30,,1783291531,0.695,24,29.1666666666667,
2026-07-05 19:47:32,../PCSPG-CRR\C17-A.stp,reativo,0.1;0.2;0.3,300,30,1783291531,6.700,22,29.8966666666667,0.1
2026-07-05 19:47:33,../PCSPG-CRR\C17-B.stp,guloso,,,,1783291532,0.020,28,28,
2026-07-05 19:47:33,../PCSPG-CRR\C17-B.stp,randomizado,0.1,30,,1783291532,0.629,22,30.0333333333333,
